ANSONS LLP,BRN,Commerce HouseWS11 7FJ,01543 466660,operations@sra.org.uk, 01543 571682,: http://www.ansonsllp.com,401971
ANTARES LEGAL LLP,HO,6d Marylands RoadW9 2DZ,07800 925621,operations@sra.org.uk,,,508478
ANTARES LEGAL LLP,BRN,Suite 557HA1 2AE,07800 925621,operations@sra.org.uk,,,522424
ANTHONY CLARK & CO,HO,16a Guildhall StreetLN1 1TT,01522 512321,operations@sra.org.uk, 01522 538892,: http://www.anthonyclark.co.uk,45026
ANTHONY KING & CO,HO,Southgate HouseSS14 1BN,01268 240 400,jcowdrey@anthonyking.co.uk, 01268 240424,: http://www.anthonyking.co.uk,70686
ANTHONY OGUNFEIBO & CO,HO,352-354 Camberwell New RoadSE5 0RW,020 7501 9898,aogunfeibo@hotmail.com, 020 7274 9696,,199852
ANTHONY WALTERS & COMPANY,HO,Barrington ChambersDL14 7NE,01388 662 222,aw@anthonywalters.co.uk, 01388 450 603,,222101
ANTONS SOLICITORS,HO,Wordsworth ParadeN8 0SJ,0208 888 6211,antons@solicitors31.fsnet.co.uk, 0208 888 1403,,189426
AP LAW SOLICITORS LTD,HO,Fourth FloorEC1N 2HA,020 7822 2180,ap@aplaw.co.uk, 020 7797 6301,: http://www.aplaw.co.uk,486413
AP LAW SOLICITORS LTD,BRN,257 Balham High RoadSW17 7BD,020 8672 2617,ap@aplaw.co.uk, 020 8767 8533,: http://www.aplaw.co.uk,486414
APEX SOLICITORS,HO,163 Rye LaneSE15 4TL,020 7635 6160,admin@apexsolicitors.co.uk, 020 763 91305,: http://www.apexsolicitors.co.uk,487769
APPLEBY HOPE & MATTHEWS,HO,35 High StreetTS6 0LE,01642 440444,info@ahmsolicitors.co.uk, 01642 440342,: http://www.ahmsolicitors.co.uk,46199
APPLEBY SHAW,HO,15a Trinity PlaceSL4 3AS,01753 860 606,info@applebyshaw.com, 01753 860 620,,387999
APPLEBYS,HO,44 Sunbridge RoadBD1 2AB,01274 728 838,operations@sra.org.uk, 01274 738849,,77387
ARANI SOLICITORS LIMITED,HO,43a South RoadUB1 1SW,0208 893 5000,muddassar@aranisolicitors.com, 0208 893 5506,,440582
ARCHER & ARCHER,HO,Market PlaceCB7 4QN,01353 662203,info@archerandarcher.co.uk, 01353 667714,: http://www.archerandarcher.co.uk,46205
ARENALEGAL SOLICITORS,HO,Howley Park Business VillageLS27 0BZ,0845 257 9997,d.kelly@arenalegal.co.uk, 0845 257 9998,: http://www.arenalegal.co.uk,387250
ARGYLES,HO,43 Albert RoadB79 7JS,01827 56276,janiceh@argylessolicitors.co.uk, 01827 66628,: http://www.argylessolicitors.co.uk,46225
ARLINGTON CROWN SOLICITORS,HO,202 Green LanesN13 5UE,0208 882 1166,enquiries@arlingtoncrown.com, 0208 882 4428,: http://www.arlingtoncrown.com,444419
ARMITAGE SYKES LLP,HO,72 New North RoadHD1 5NW,01484 538121,info@armitagesykes.co.uk, 01484 518968,: http://www.armitagesykes.co.uk,422290
ARMITAGE SYKES LLP,BRN,4 Macaulay StreetHD1 2JY,01484 344140,info@armitagesykes.co.uk, 01484 510055,: http://www.armitagesykes.co.uk,422291
ARMITAGE SYKES LLP,BRN,74 New North RoadHD1 5NW,01484 538121,info@armitagesykes.co.uk, 01484 430116,: http://www.armitagesykes.co.uk,422292
ARMITAGE SYKES LLP,BRN,71 Bradford RoadHD6 1RR,01484 714431,info@armitagesykes.co.uk, 01484 400712,: http://www.armitagesykes.co.uk,422293
ARNDALE SOLICITORS,HO,1 Kelsall AvenueLS6 1RB,0113 2431 280,operations@sra.org.uk, 0113 2431 156,,487374
ARNISON & CO,HO,1 St. Andrews PlaceCA11 7AW,01768  862007,br@arnison.co.uk, 01768 865156,: http://www.arnison.co.uk,46239
ARNISON & COMPANY SOLICITORS LIMITED,HO,1 St. Andrews PlaceCA11 7AW,01768 862007,tp@arnison.co.uk, 01768 865156,: http://www.arnison.co.uk,421363
ARNOLD & COMPANY,HO,17 King StreetWD18 0BW,01923 221295,john.hellerman@btinternet.com, 01923 244415,,46240
ARNOLD GREENWOOD,HO,Exchange ChambersLA9 4SX,01539 720049,info@ArnoldGreenwood.co.uk, 01539 726177,: http://www.ArnoldGreenwood.co.uk,50202
ARORA ASHTON PATEL,HO,190-192 Cranbrook RoadIG1 4LU,020 8554 6263,operations@sra.org.uk, 020 8554 6264,,520698
ARORA LODHI HEATH,HO,170 High StreetW3 6QZ,020 8993 9995,operations@sra.org.uk, 020 8992 2628,: http://www.alhsolicitors.com,72102
ARORA LODHI HEATH,BRN,Winchester HouseNW1 5RA,020 7170 4180,alh@lawyer.com, 020 7424 9627,: http://www.alhsolicitors.com,408437
ARTHUR BARNES & CO,HO,1st FloorEC1V 2PY,020 7278 3046,info@arthurbarnes.co.uk, 020 7812 1446,: http://www.arthurbarnes.co.uk,459995
ARTHUR JACKSON & CO,HO,4 Ash MountS65 1DQ,01709 363876,mail@arthurjackson.co.uk, 01709 829928,: http://www.arthurjackson.co.uk,51784
ARTHUR JACKSON & CO,BRN,159 Bawtry RoadS66 2BW,01709 547284,mail@arthurjackson.co.uk, 01709 701984,: http://www.arthurjackson.co.uk,51785
ASB ASPIRE LIMITED LIABILITY PARTNERSHIP,HO,Westbrook HouseME14 5DZ,01622 356 000,info@asb-aspire.com, 01622 356 099,: http://www.asb-aspire.com,464040
ASB ASPIRE LIMITED LIABILITY PARTNERSHIP,BRN,Innovis HouseRH10 1AS,01293 603603,info@asb-aspire.com, 01293 603666,: http://www.asb-aspire.com,497217
ASB LAW,HO,Innovis HouseRH10 1AS,01293 603603,crawley@asb-law.com, 01622 656 690,: http://www.asb-law.com,309894
ASB LAW,BRN,Horizon HouseME14 3EN,01622 656500,maidstone@asb-law.com, 01622 656690,,309898
ASB LAW,BRN,18 London RoadRH12 1AY,01403 246800,horsham@asb-law.com, 01403 246838,,309899
ASB LAW,BRN,95 Queens RoadBN1 3XE,01273 828000,brighton@asb-law.com, 01273 828082,,309900
ASB LAW,BRN,44-46 Old SteineBN1 1NH,01273 229900,operations@sra.org.uk, 01273 220025,,523423
ASCOT LAWYERS,HO,Summit HouseRG12 2XH,01344 783890,mary.knowlson@ascotlawyers.co.uk, 01344 783891,: http://www.ascotlawyers.co.uk,516580
ASGHAR & COMPANY,HO,112/114 The BroadwayUB1 1QF,020 8843 0010,info@asghar-solicitors.co.uk, 020 8843 0080,,77936
ASGHAR & COMPANY,BRN,First FloorSL1 1JQ,01753 535577,AsgharandCo@aol.com, 01753 529 334,,200937
ASH CLIFFORD,HO,10-14 NorthgateTA6 3EU,01278 451327,mail@ashclifford.co.uk, 01278 429750,: http://www.ashclifford.co.uk,46261
ASHBURNS SOLICITORS,HO,Trocoll HouseIG11 8PD,0208 591 5297,info@ashburnssolicitors.co.uk, 0208 594 4356,: http://www.ashburnssolicitors.co.uk,497598
ASHFORDS LLP,HO,Ashford HouseEX1 3LH,01392 337 000,info@ashfords.co.uk, 01392 337 001,: http://www.ashfords.co.uk,508761
ASHFORDS LLP,BRN,Gotham HouseEX16 6LT,01884 203000,info@ashfords.co.uk, 01884 203 001,: http://www.ashfords.co.uk,512002
ASHFORDS LLP,BRN,Blackbrook Park AvenueTA1 2PX,01823 284 444,info@ashfords.co.uk, 01823 232 301,: http://www.ashfords.co.uk,512005
ASHFORDS LLP,BRN,Princess CourtPL1 2EX,01752 521500,info@ashfords.co.uk, 01752 526 001,: http://www.ashfords.co.uk,512006
ASHFORDS LLP,BRN,Bull WharfBS1 6QR,0117 321 8000,operations@sra.org.uk, 0117 321 8001,: http://www.ashfords.co.uk,512013
ASHFORDS LLP,BRN,1 Northumberland AvenueWC2N 5BW,0208 938 6323,info@ashfords.co.uk, 0208 938 6995,: http://www.ashfords.co.uk,512014
ASHLEY FISHER & CO,HO,18 Edward StreetFY1 1BA,01253 751585,operations@sra.org.uk, 01253 751686,,76723
ASHLEY SMITH & CO,HO,4-6 Lee High RoadSE13 5LQ,020 8463 0099,operations@sra.org.uk, 020 8463 9191,,280404
ASHMANS SOLICITORS,HO,First FloorWF13 1DQ,01924 501717,info@ashmanssolicitors.com, 01924 501407,: http://www.ashmanssolicitors.com,498800
ASHTON MORTON SLACK LLP,HO,35-47 North Church StreetS1 2DH,1142752888,info@ashtonmortonslack.co.uk,1142730108,: http://www.ashtonmortonslack.co.uk,440453
ASKBEG SOLICITORS,HO,Suite 111SE8 4HH,0208 320 2272,admin@askbegsolicitors.com, 020 8320 2285,: http://www.askbegsolicitors.com,470542
ASKEW BUNTING SOLICITORS LLP,HO,56-62 Borough RoadTS1 2JH,01642 252555,operations@sra.org.uk, 01642 253555,: http://www.askewbunting.co.uk,382083
ASONS SOLICITORS LTD,HO,36 Chorley New RoadBL1 4AP,01204 520 720,operations@sra.org.uk, 01204 520 778,,493384
ASSOCIATED LEGALS LIMITED,HO,785 Rochdale RoadM9 5XD,0161 205 3955,enquiries@kaufmanlegal.co.uk, 0161 203 5559,: http://www.kaufmanlegal.co.uk,406253
AST HAMPSONS,HO,128 Yorkshire StreetOL16 1LA,01706 653322,ptaylor@asthampsons.co.uk, 01706 641432,: http://www.asthampsons.co.uk,73449
AST HAMPSONS,BRN,337 Hollinwood AvenueM40 0JA,0161 681 1169,dtaylor@asthampsons.co.uk, 0161 683 5712,: http://www.asthampsons.co.uk,73450
AST HAMPSONS,BRN,21-23 Knowsley StreetBL9 0ST,0161 763 1000,bury@asthampsons.co.uk, 0161 763 1978,: http://www.asthampsons.co.uk,73453
AST HAMPSONS,BRN,7 South ParadeOL16 1LR,01706 522311,law@asthampsons.co.uk, 01706 861326,: http://www.asthampsons.co.uk,342180
ASTON BOND LLP,HO,135-137 High StreetSL1 1DN,01753 486 777,info@astonbond.co.uk, 01753 517180,: http://www.astonbond.co.uk,441185
ASTON BOND LLP,BRN,10 Southern CourtRG1 4QS,0118 959 6031,operations@sra.org.uk, 0118 957 5238,,441187
ASTON CARTER SOLICITORS,HO,14 Springfield RoadB13 9NY,0121 778 6666,info@astoncartersolicitors.com, 0121 778 4655,: http://www.astoncartersolicitors.com,510496
ASTON CLARK SOLICITORS,HO,225-227 High StreetW3 9BY,020 8752 1122,solicitors@astonclark.co.uk, 020 8752 1128,: http://www.astonclark.co.uk,209757
ASTON SOLICITORS,HO,Room 214-215WC2B 6AA,0207 681 6506,info@astonsolicitors.com, 0207 681 6587,: http://www.astonsolicitors.com,522451
ATANDA SOLICITORS,HO,2nd FloorSE1 4RF,0207 231 3060,atandasol@yahoo.com, 0207 231 2230,: http://www.atandasolicitors.com,382400
ATHA BARTON LIMITED,HO,66 WestgateTS14 6AY,01287 633242,enquiries@athabarton.co.uk, 01287 630522,: http://www.athabarton.co.uk,471162
ATHA BARTON LIMITED,BRN,95 High StreetTS12 2DY,01287 651521,enquiries@bartons-solicitors.co.uk, 01287 650881,,471163
ATHI LAW LLP,HO,388 High StreetB70 9LB,0121 553 5555,m_athi@hotmail.com, 0121 553 5553,,532986
ATHURALIYAGE SOLICITORS,HO,257A Whitechapel RoadE1 1DB,0207 377 0144,operations@sra.org.uk, 0207 377 0144,,488415
ATKINSON CAVE & STUART,HO,45 Springfield RoadFY1 1PZ,01253 293151,lscott@acslawyers.co.uk, 01253 752289,: http://www.acslaw.co.uk,62933
ATKINSON RITSON,HO,15 Fisher StreetCA3 8RW,01228 525221,info@atkinsonritson.co.uk, 01228 515409,: http://www.atkinsonritson.co.uk,75300
ATKINSON RITSON,BRN,39 High StreetCA7 9PE,016973  43241,operations@sra.org.uk, 016973 44820,,75302
ATLEE CHUNG & COMPANY,HO,Havana SuiteW1D 3RS,020 7287 9988,operations@sra.org.uk, 020 7439 1353,,312693
ATTER MACKENZIE & CO,HO,Bridge CourtWR11 4RY,01386 425300,info@attermackenzie.co.uk, 01386 765170,: http://www.attermackenzie.co.uk,60332
ATTEYS,HO,82 Cleveland StreetDN1 3DR,01302 340400,andy.tuke@atteys.co.uk, 01302 323710,,46353
ATTEYS,BRN,18-20 Ship HillS60 2HG,01709 372266,operations@sra.org.uk, 01709 820930,,46354
ATTEYS,BRN,22 Hartley StreetS64 9LX,01709 584014,operations@sra.org.uk, 01709 587157,,46356
ATTEYS,BRN,44 Duke StreetDN1 3EA,01302 340400,operations@sra.org.uk, 01302 383855,,206858
ATTEYS,BRN,31 Regent StreetS70 2HJ,01226 212345,operations@sra.org.uk, 01226 215275,,281364
ATTEYS,BRN,9 High StreetS63 7QQ,01709 872106,operations@sra.org.uk, 01709 760328,,281370
ATTEYS,BRN,The Red Brick HouseS1 4EL,0114 276 6767,operations@sra.org.uk, 0114 273 1287,,448077
ATTEYS,BRN,Richmonds HouseDN4 5JH,01302 762 900,operations@sra.org.uk, 01302 762 801,: http://www.atteys.co.uk,463529
ATTEYS,BRN,19 ChurchgateDN22 6PF,01777 713355,operations@sra.org.uk, 01777 713377,,463530
ATTI & CO,HO,15 New Cross RoadSE14 5DS,020 7639 3636,batti@btinternet.com, 020 7639 3773,,331862
ATTICUS SOLICITORS LIMITED,HO,1st Floor  Leeds HouseST5 1PS,01782 629 840,admin@atticussolicitors.co.uk, 01782 628 325,,508265
ATTWOOD & CO,HO,20 London RoadRM17 5XY,01375 898871,enquiry@attwoodandco.co.uk, 01375 898872,: http://www.attwoodandco.co.uk,68724
ATTWOOD SOLICITORS,HO,5-7 Hartshill RoadST4 1QH,01782 416 016,ashley@attwoodsolicitors.co.uk, 01782 749 188,: http://www.attwoodsolicitors.co.uk,420723
AUBREY ISAACSON SOLICITORS,HO,3 Scholes LaneM25 0PD,0161 959 5000,info@aubreyissacson.co.uk, 0161 959 5001,: http://www.aubreyissacson.co.uk,51756
AUBREY ISAACSON SOLICITORS,BRN,66 Bury Old RoadM45 6TL,0161 959 6000,operations@sra.org.uk, 0161 959 6001,,51758
AUBREY ISAACSON SOLICITORS,BRN,60 Sunny Bank RoadBL9 8HJ,0161 959 5050,operations@sra.org.uk, 0616 959 5051,,266081
AUBREY ISAACSON SOLICITORS,BRN,8 Scholes LaneM25 0BA,0161 772 4000,operations@sra.org.uk, 0161 772 4001,,331784
AUDU & CO,HO,176 Caledonian RoadN1 0SQ,020 7278 9340,auduco@solicitors24hr.freeserve.co.uk, 020 7278 9460,,284498
AUSTIN & CARNLEY,HO,Albion ChambersLU7 1DP,01525 372140,office@austinandcarnley.co.uk, 01525 851554,,271362
AUSTIN LAW SOLICITORS LLP,HO,2nd FloorW2 1DS,0207 723 5171,mail@austin-law.co.uk, 0207 723 5191,,482951
AUSTIN RYDER & CO,HO,285-287 Gray's Inn RoadWC1X 8QN,020 7833 0882,austinryderlaw@aol.com, 020 7833 4272,: http://www.austinryder.co.uk,46386
AUSTIN RYDER & CO,BRN,349 Hertford RoadN9 7BN,020 8804 5111,operations@sra.org.uk, 020 8804 9863,,46387
AUSTIN RYDER & CO,BRN,1 High StreetEN8 0BZ,01992 624804,operations@sra.org.uk, 01992 621016,: http://www.austinryder.com,46390
AWAN SOLICITORS,HO,32 Pondfield RoadCR8 5JX,020 8781 1838,info@awansolicitors.co.uk, 020 8781 1900,: http://www.awansolicitors.co.uk,231709
AWAN SOLICITORS,BRN,Airport HouseCR0 0XZ,020 8781 1838,info@awansolicitors.co.uk, 0208 7811900,: http://www.awansolicitors.co.uk,346325
AXIOM SOLICITORS,HO,Bradford Chamber Business ParkBD4 8BX,01274 66 44 71,operations@sra.org.uk, 01274 66 44 92,,466380
AXIOM STONE,HO,Bayley HouseCV1 5RJ,024 76 433 436,info@axiomstone.com, 024 76 433 435,: http://www.axiomstone.com,467976
AXIOM STONE LONDON LIMITED,HO,DVS HouseHA8 7EB,0208 951 6989,pm@axiomstone.co.uk, 0208 951 0999,: http://www.axiomstone.co.uk,489283
AYESHA VARDAG SOLICITORS,HO,Bell HouseWC2A 2JR,0207 404 9390,avardag@ayeshavardag.com, 0207 4040 8995,: http://www.ayeshavardag.com,422357
AZAM & CO SOLICITORS,HO,1st FloorEC3N 1BJ,020 7709 0707,azamsolicitors@btconnect.com, 020 7709 0070,,370349
AZAM KHAN & CO SOLICITORS,HO,61 Leigham Court RoadSW16 2NJ,0208 769 3320,operations@sra.org.uk, 0208 677 9754,,428623
AZRA HUSSAIN,HO,309 Brook LaneB13 0TS,0121 776 7600,azrashah@blueyonder.co.uk, 0121 275 3939,: http://WWW.CSCCHAMBERS.CO.UK,408666
AZZOPARDI & CO,HO,5th floorWC2R 3JL,020 7353 6060,justice@azzlaw.com, 020 7353 2525,: http://www.azzlaw.com,291792
B & C SOLICITOR  THE LAW SHOP,HO,26-28 NorthwayYO11 1JL,01723 379777,lawshop@btconnect.com, 01723 379888,,351484
B H MOHAMMED SOLICITORS LTD,HO,300-302 Stratford RoadB11 1AA,0121 772 4464,virdee@bh-mohammed.com, 0121 773 3846,,408220
B M SOLICITORS,HO,62 Barking RoadE6 3BP,0208 472 7205,bmsolicitors@btconnect.com, 0208 472 7557,,438995
B P COLLINS,HO,Collins HouseSL9 8EL,01753 889995,enquiries@bpcollins.co.uk, 01753 889851,: http://www.bpcollins.co.uk,45348
BA SOLICITORS,HO,436 Stratford RoadB11 4AD,0121 773 4200,operations@sra.org.uk, 0121 773 7744,,518980
BACKHOUSE JONES LIMITED,HO,The PrintworksBB7 9WD,01254 828300,enquiries@backhouses.co.uk, 01254 828301,: http://www.backhousejones.co.uk,408098
BACKHOUSE SOLICITORS,HO,Unit 56CM1 2QE,01245 216 626,minal.backhouse@backhouse-solicitors.co.uk, 01245 216 627,: http://www.backhouse-solicitors.co.uk,409028
BAHJA SOLICITORS,HO,89a High RoadN22 6BB,020 3417 6461,operations@sra.org.uk, 020 3417 6463,,523025
BAILEY & BAILEY,HO,82 Borough RoadTS1 2JH,01642 240991,enquiries@baileyandbailey.co.uk, 01642 240994,: http://www.baileyandbailey.co.uk,46427
BAILEY & HAIGH,HO,Abbey ChambersYO8 4PU,01757 705191,operations@sra.org.uk, 01757 210005,: http://www.bh-law.co.uk,46430
BAILEY & HAIGH,BRN,58 Pasture RoadDN14 6HD,01405 780200,operations@sra.org.uk, 01405 780201,: http://www.bh-law.co.uk,305814
BAILEY NICHOLSON GRAYSON,HO,Unit 15  Bourne CourtIG8 8HD,0208 418 2900,mail@bnglaw.co.uk, 0208 418 2901,: http://www.bnglaw.co.uk,285415
BAILEY NICHOLSON GRAYSON,BRN,Unit T9SG12 8UU,0844 939 6889,mail@bnglaw.co.uk,,: http://www.bnglaw.co.uk,348582
BAINS & CO,HO,Brook Street Business CentreDY4 9DD,0121 520 9990,bainsr@aol.com, 0121 520 9959,,426858
BAINS COHEN SOLICITORS LLP,HO,61a East StreetIG11 8EJ,020 8252 7373,info@bainscohen.com, 020 8252 7793,: http://www.bainscohen.com,462404
BAINS COHEN SOLICITORS LLP,BRN,Central HouseN3 1LQ,0208 252 7373,info@bainscohen.com, 0208 252 7793,: http://www.bainscohen.com,488086
BAINS SOLICITORS,HO,1st FloorNN8 1HN,01933 440000,bains.solicitors@btconnect.com, 01933 440000,,285881
BAKER GRAY & CO,HO,30 The GarthNE21 6DD,0191 4144869,chris@bakergray.co.uk, 0191 4148672,,67726
BAKER GRAY & CO,BRN,3 Bigg MarketNE1 1UN,0191 222 0203,operations@sra.org.uk, 0191 261 0770,,67727
BAKERS SOLICITORS,HO,89 High Street WestSK13 8BB,01457 859 123,enquiries@bakers-solicitors.com, 01457 859 093,: http://www.bakers-solicitors.com,365974
BAL DHALIWAL SOLICITORS,HO,St. Peters HousePE1 1YE,01733 552000,bdsolicitors@btconnect.com, 01733 554000,,365111
BALA & CO,HO,101 Wakefield StreetE6 1NR,020 8548 8808,operations@sra.org.uk, 0208 472 9557,,184743
BALDWIN WYATT SOLICITORS,HO,Proctors ChambersBB11 1NA,01282 429 999,team@bwlawyers.co.uk, 01282 448 866,: http://www.bwlawyers.co.uk,363788
BALLAM SOLICITORS,HO,58 Hamilton SquareCH41 5AT,0151 647 8983,johnballam@ballamsolicitors.co.uk, 0151 666 2161,: http://www.ballamsolicitors.co.uk,511646
BALSARA & CO. LTD,HO,Fourth FloorEC1N 2HA,0207 797 6300,apatel@balsara.co.uk, 0207 797 6301,: http://www.balsara.co.uk,486405
BANKS KELLY,HO,60 CheapsideEC2V 6JS,020 7248 4231,niallkelly@bankskelly.co.uk, 020 7651 0270,: http://www.bankskelly.co.uk,46514
BANKSIDE COMMERCIAL LIMITED,HO,Thames HouseSE1 0AS,0207 654 0200,ingrid@banksidelaw.net, 0207 654 0221,: http://www.banksidecommercial.com,389506
BANKSIDE LAW LIMITED,HO,Thames HouseSE1 0AS,020 7654 0225,john.williams@banksidelaw.com, 020 7928 3155,: http://www.banksidelaw.com,345348
BANKSIDE PROPERTY LIMITED,HO,Thames HouseSE1 0AS,020 7654 7500,bill@wakefields.net, 020 7928 3185,: http://www.banksidelaw.net,352686
BANNER JONES LIMITED,HO,24 GlumangateS40 1UA,01246 560 560,jeh@bannerjones.co.uk, 01246 220 390,: http://www.bannerjones.co.uk,493083
BANNER JONES LIMITED,BRN,3rd FloorS1 2GY,01142 755 266,operations@sra.org.uk, 01142 759 786,: http://www.bannerjones.co.uk,493132
BANNER JONES LIMITED,BRN,Marsden ChambersS40 1JY,01246 209 773,operations@sra.org.uk, 01246 231 188,: http://www.bannerjones.co.uk,493134
BANNER JONES LIMITED,BRN,1 Sheffield RoadS18 2DH,01246 414 438,operations@sra.org.uk, 01246 414 430,,493159
BANNER JONES LIMITED,BRN,4 Cotton StreetS44 6HA,01246 827 516,operations@sra.org.uk, 01246 562 080,: http://www.bannerjones.co.uk,493160
BANNER JONES LIMITED,BRN,95 High StreetS45 9DZ,01246 861 250,operations@sra.org.uk, 01246 861 232,: http://www.bannerjones.co.uk,493161
BANNISTER & CO,HO,90 HuishBA20 1AQ,01935 433 133,info@bannisterandco.co.uk, 01935 410 253,: http://www.bannisterandco.co.uk,78234
BANNISTER PRESTON,HO,28-30 Washway RoadM33 7QY,0161 973 2434,info@bannisterpreston.co.uk, 0161 962 9562,,46533
BANNISTER PRESTON,BRN,180 Liverpool RoadM44 6FE,0161 775 1255,law@bannisterprestonirlam.co.uk, 0161 777 9439,,46536
BARBER TITLEYS,HO,6 North Park RoadHG1 5PA,01423 502211,operations@sra.org.uk, 01423 566288,: http://www.barbertitleys.co.uk,266403
BARK & CO,HO,14 New Bridge StreetEC4V 6AG,020 7353 1990,office@barkco.com, 0207 3531880,: http://www.barkco.com,260885
BARKER GILLETTE LLP,HO,11-12 Wigmore PlaceW1U 2LU,0207 636 0555,operations@sra.org.uk, 0207 323 3950,: http://barkergillette.com,422305
BARKER GOOCH & SWAILES,HO,1 Cecil CourtEN2 6BU,020 8366 3161,bgssolicitors@btconnect.com, 020 8367 9927,,46569
BARKER GOOCH & SWAILES,BRN,Woodside HouseN21 1HT,020 8886 5928,mail@Barker-Gooch-Swailes-wh.co.uk, 020 8882 5607,,46570
BARKER GOTELEE,HO,41 Barrack SquareIP5 3RF,01473 611211,bg@barkergotelee.co.uk, 01473 610560,: http://www.barkergotelee.co.uk,190174
BARLOW LYDE & GILBERT LLP,HO,Beaufort HouseEC3A 7NJ,020 7247 2277,operations@sra.org.uk, 020 7071 9000,: http://www.blg.co.uk,462715
BARLOWS,HO,1 Berridge StreetLE1 5JT,0116 251 8295,operations@sra.org.uk, 0116 253 7850,: http://www.barlowssolicitors.com,49411
BARLOWS,BRN,49a High StreetLE16 7AF,01858 410 040,operations@sra.org.uk, 01858 432 772,: http://www.barlowssolicitors.com,488470
BARNES HARRILD & DYER,HO,76 London RoadCR0 2TB,020 8686 0731,solicitors@barnesharrilddyer.fsnet.co.uk, 020 8686 9776,,46621
BARNETT ALEXANDER CONWAY INGRAM LLP,HO,Sovereign HouseN3 1QB,0208 349 7680,info@bacisolicitors.co.uk, 0208 346 8245,: http://www.bacisolicitors.co.uk,488698
BARON GREY LIMITED,HO,441 Richmond RoadTW1 2EF,0208 891 4311,info@barongrey.co.uk, 020 8891 2058,: http://www.Barongrey.co.uk,382230
BARREA LLP,HO,85 Oxford RoadHP11 2DX,01494 537 699,admin@barrea.co.uk, 01494 438612,,490659
BARRETT  NELLIGAN,HO,Equity ChambersFY7 6EE,01253 771664,simon@barettandnelligan.co.uk, 01253 778530,,259201
BARRETT  NELLIGAN,BRN,263 Church StreetFY1 3PB,01253 292848,operations@sra.org.uk, 01253 292860,,259202
BARRICELLA  HUGHES  SOLICITORS,HO,20 ButtermarketIP1 1BP,01473 226 225,info@bhsolicitors.demon.co.uk, 01473 215 828,,421657
BARRIE FAIRBAIRN SOLICITORS,HO,57 Stoughton RoadLE2 2EF,01162 448 272,barrie@bf-solicitors.co.uk, 01162 901 878,: http://www.bf-solicitors.co.uk,389773
BARRINGTON SCHOLFIELD,BRN,11-12 King SquareTA6 3AH,01278 422858,operations@sra.org.uk,,,509849
BARROW & COOK,HO,5-7 Victoria SquareWA10 1HH,01744 23271,operations@sra.org.uk, 01744 451791,: http://www.barrowandcook.co.uk,46663
BARRY CULSHAW,HO,397 Hunts Pond RoadPO14 4PA,01329 846320,barryculshaw@msn.com, 01329 846320,,62582
BARTLETT GOODING & WEELEN,HO,57 High StreetBA4 5AQ,01749 343091,operations@sra.org.uk, 01749 345091,,191442
BARTLETT GOODING & WEELEN,BRN,11 Chilkwell StreetBA6 8DL,01458 832510,operations@sra.org.uk, 01458 832202,,192072
BARTLETT GOODING & WEELEN,BRN,Roley HouseBS27 3RA,01934 745 400,operations@sra.org.uk, 01934 744 011,,469610
BARTLETT GOODING AND WEELEN,BRN,Old Bank HouseBA7 7AW,01963 350888,mail@bgwcastlecary.co.uk, 01963 351107,,192074
BARTLETTS SOLICITORS,HO,Marldon ChambersL2 9QN,0151 227 3391,operations@sra.org.uk, 0151 227 5017,: http://www.bartlettslaw.co.uk,46676
BARTLETTS SOLICITORS,BRN,16 Nicholas StreetCH1 2NX,01244 313301,operations@sra.org.uk, 01244 319398,: http://www.bartlettslaw.co.uk,46678
BARTLETTS SOLICITORS,BRN,21 Walton ValeL9 4RE,0151 521 7333,operations@sra.org.uk, 0151 524 2300,: http://www.bartlettslaw.co.uk,46682
BARTLETTS SOLICITORS,BRN,503 Prescot RoadL13 3BY,0151 228 7730,operations@sra.org.uk, 0151 220 7956,: http://www.bartlettslaw.co.uk,195856
BARTLETTS SOLICITORS,BRN,1 Frodsham SquareCH1 3JS,01244 313301,operations@sra.org.uk, 01244 405398,: http://www.bartlettslaw.co.uk,482928
BASSETS,HO,156 High StreetME1 1ET,01634 400161,info.roch@bassetssolicitors.co.uk, 01634 408251,: http://www.bassetssolicitors.co.uk,61006
